workout_id;exercise_number;exercise_name;equipment;reps_goal;set_number;weigth;quantity;measure;comments
20231230815;2;Incline Bench Press;Barbell;12 reps;1;20;10;reps;"""Acho que eu aguento mais peso nisso aqui. Aumentar na próxima vez"""
20231230815;2;Incline Bench Press;Barbell;12 reps;2;20;10;reps;"""Acho que eu aguento mais peso nisso aqui. Aumentar na próxima vez"""
20231230815;2;Incline Bench Press;Barbell;12 reps;3;20;20;reps;"""Acho que eu aguento mais peso nisso aqui. Aumentar na próxima vez"""
20231230815;3;Seated Shoulder Press;Barbell;12 reps;1;16;8;reps;[]
20231230815;3;Seated Shoulder Press;Barbell;12 reps;2;16;8;reps;[]
20231230815;3;Seated Shoulder Press;Barbell;12 reps;3;16;16;reps;[]
20231230815;4;Butterfly with Wide Grip;Machine;12 reps;1;40;10;reps;[]
20231230815;4;Butterfly with Wide Grip;Machine;12 reps;2;40;10;reps;[]
20231230815;4;Butterfly with Wide Grip;Machine;12 reps;3;40;12;reps;[]
20231230815;5;Triceps Pushdowns;Cable;12 reps;1;35;10;reps;[]
20231230815;5;Triceps Pushdowns;Cable;12 reps;2;35;10;reps;[]
20231230815;5;Triceps Pushdowns;Cable;12 reps;3;35;13;reps;[]
20231230815;6;Seated Lateral Raises;Dumbbells;12 reps;1;6;10;reps;[]
20231230815;6;Seated Lateral Raises;Dumbbells;12 reps;2;6;10;reps;[]
20231230815;6;Seated Lateral Raises;Dumbbells;12 reps;3;6;15;reps;[]
20231230815;7;Triceps Pushdowns with Rope;Cable;10 reps;1;25;10;reps;[]
20231230815;7;Triceps Pushdowns with Rope;Cable;10 reps;2;25;10;reps;[]
20231230815;7;Triceps Pushdowns with Rope;Cable;10 reps;3;25;11;reps;[]
20231230815;8;Russian Twists;Bodyweight;12 reps;1;+10;10;reps;"""Senti muito o tendão da coxa com o quadril e parei antes"""
20231230815;8;Russian Twists;Bodyweight;12 reps;2;+10;10;reps;"""Senti muito o tendão da coxa com o quadril e parei antes"""
20231230815;8;Russian Twists;Bodyweight;12 reps;3;+10;7;reps;"""Senti muito o tendão da coxa com o quadril e parei antes"""
202312271143;1;Leg Press;Machine;15 reps;1;160;15;reps;[]
202312271143;1;Leg Press;Machine;15 reps;2;170;12;reps;[]
202312271143;1;Leg Press;Machine;15 reps;3;174;10;reps;[]
202312271143;2;Calf Raises on Leg Press;Machine;15 reps;1;120;10;reps;[]
202312271143;2;Calf Raises on Leg Press;Machine;15 reps;2;120;12;reps;[]
202312271143;2;Calf Raises on Leg Press;Machine;15 reps;3;120;13;reps;[]
202312271143;3;Hip Adduction;Machine;15 reps;1;40;10;reps;[]
202312271143;3;Hip Adduction;Machine;15 reps;2;40;10;reps;[]
202312271143;3;Hip Adduction;Machine;15 reps;3;40;13;reps;[]
202312271143;4;Hip Abduction;Machine;15 reps;1;40;10;reps;[]
202312271143;4;Hip Abduction;Machine;15 reps;2;40;9;reps;[]
202312271143;4;Hip Abduction;Machine;15 reps;3;40;10;reps;[]
202312271143;5;Leg Curls on Leg Extension Machine;Machine;15 reps;1;20;10;reps;[]
202312271143;5;Leg Curls on Leg Extension Machine;Machine;15 reps;2;20;10;reps;[]
202312271143;5;Leg Curls on Leg Extension Machine;Machine;15 reps;3;20;10;reps;[]
202312271143;6;Hip Thrusts;Barbell;10 reps;1;20;10;reps;"""Manter o peso pq da última vez tive umas dores à noite e talvez tenha sido desse exercício."""
202312271143;6;Hip Thrusts;Barbell;10 reps;2;0;15;reps;"""Manter o peso pq da última vez tive umas dores à noite e talvez tenha sido desse exercício."""
202312271143;6;Hip Thrusts;Barbell;10 reps;3;0;15;reps;"""Manter o peso pq da última vez tive umas dores à noite e talvez tenha sido desse exercício."""
202312261209;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;1;50;10;reps;[]
202312261209;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;2;50;10;reps;[]
202312261209;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;3;50;15;reps;[]
202312261209;2;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;1;90;10;reps;[]
202312261209;2;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;2;90;10;reps;[]
202312261209;2;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;3;90;15;reps;[]
202312261209;3;Rows with Wide Neutral Grip;Cable;12 reps;1;40;10;reps;[]
202312261209;3;Rows with Wide Neutral Grip;Cable;12 reps;2;40;10;reps;[]
202312261209;3;Rows with Wide Neutral Grip;Cable;12 reps;3;40;10;reps;[]
202312261209;4;Curls;Barbell;12 reps;1;18;10;reps;[]
202312261209;4;Curls;Barbell;12 reps;2;18;10;reps;[]
202312261209;4;Curls;Barbell;12 reps;3;18;8;reps;[]
202312261209;5;Seated Curls;Dumbbells;12 reps;1;7;8;reps;[]
202312261209;5;Seated Curls;Dumbbells;12 reps;2;7;8;reps;[]
202312261209;5;Seated Curls;Dumbbells;12 reps;3;7;13;reps;[]
202312261209;6;Pullovers;Cable;12 reps;1;35;8;reps;[]
202312261209;6;Pullovers;Cable;12 reps;2;35;12;reps;[]
202312261209;6;Pullovers;Cable;12 reps;3;35;11;reps;[]
202312261209;7;Reverse Butterfly with Wide Grip;Machine;12 reps;1;20;8;reps;[]
202312261209;7;Reverse Butterfly with Wide Grip;Machine;12 reps;2;20;10;reps;[]
202312261209;7;Reverse Butterfly with Wide Grip;Machine;12 reps;3;20;10;reps;[]
202312261209;8;Kneeling Crunches;Cable;12 reps;1;40;15;reps;[]
202312261209;8;Kneeling Crunches;Cable;12 reps;2;45;15;reps;[]
202312261209;8;Kneeling Crunches;Cable;12 reps;3;55;15;reps;[]
202312211146;1;Bench Press;Barbell;12 reps;1;30;18;reps;[]
202312211146;1;Bench Press;Barbell;12 reps;2;30;18;reps;[]
202312211146;1;Bench Press;Barbell;12 reps;3;30;18;reps;[]
202312211146;2;Incline Bench Press;Barbell;12 reps;1;16;20;reps;[]
202312211146;2;Incline Bench Press;Barbell;12 reps;2;18;15;reps;[]
202312211146;2;Incline Bench Press;Barbell;12 reps;3;18;15;reps;[]
202312211146;3;Seated Shoulder Press;Barbell;12 reps;1;12;18;reps;[]
202312211146;3;Seated Shoulder Press;Barbell;12 reps;2;12;18;reps;[]
202312211146;3;Seated Shoulder Press;Barbell;12 reps;3;12;18;reps;[]
202312211146;4;Butterfly with Wide Grip;Machine;12 reps;1;35;17;reps;[]
202312211146;4;Butterfly with Wide Grip;Machine;12 reps;2;35;15;reps;[]
202312211146;4;Butterfly with Wide Grip;Machine;12 reps;3;35;14;reps;[]
202312211146;5;Seated Lateral Raises;Dumbbells;12 reps;1;5;15;reps;[]
202312211146;5;Seated Lateral Raises;Dumbbells;12 reps;2;5;14;reps;[]
202312211146;5;Seated Lateral Raises;Dumbbells;12 reps;3;5;14;reps;[]
202312211146;6;Triceps Pushdowns;Cable;12 reps;1;30;15;reps;[]
202312211146;6;Triceps Pushdowns;Cable;12 reps;2;30;15;reps;[]
202312211146;6;Triceps Pushdowns;Cable;12 reps;3;30;15;reps;[]
202312211146;7;Russian Twists;Bodyweight;12 reps;1;+5;17;reps;[]
202312211146;7;Russian Twists;Bodyweight;12 reps;2;+5;17;reps;[]
202312211146;7;Russian Twists;Bodyweight;12 reps;3;+5;17;reps;[]
202312211146;8;Triceps Pushdowns with Rope;Cable;10 reps;1;20;15;reps;[]
202312211146;8;Triceps Pushdowns with Rope;Cable;10 reps;2;20;15;reps;[]
202312211146;8;Triceps Pushdowns with Rope;Cable;10 reps;3;20;15;reps;[]
202312191625;1;Leg Press;Machine;15 reps;1;151;15;reps;"""Sem saber, fiz com 5kg a mais"""
202312191625;1;Leg Press;Machine;15 reps;2;151;15;reps;"""Sem saber, fiz com 5kg a mais"""
202312191625;1;Leg Press;Machine;15 reps;3;151;15;reps;"""Sem saber, fiz com 5kg a mais"""
202312191625;2;Calf Raises on Leg Press;Machine;15 reps;1;100;17;reps;[]
202312191625;2;Calf Raises on Leg Press;Machine;15 reps;2;100;17;reps;[]
202312191625;2;Calf Raises on Leg Press;Machine;15 reps;3;100;17;reps;[]
202312191625;3;Hip Adduction;Machine;15 reps;1;35;17;reps;[]
202312191625;3;Hip Adduction;Machine;15 reps;2;35;17;reps;[]
202312191625;3;Hip Adduction;Machine;15 reps;3;35;17;reps;[]
202312191625;4;Hip Abduction;Machine;15 reps;1;35;16;reps;[]
202312191625;4;Hip Abduction;Machine;15 reps;2;35;16;reps;[]
202312191625;4;Hip Abduction;Machine;15 reps;3;35;17;reps;[]
202312191625;5;Leg Curls on Leg Extension Machine;Machine;15 reps;1;17;17;reps;[]
202312191625;5;Leg Curls on Leg Extension Machine;Machine;15 reps;2;17;15;reps;[]
202312191625;5;Leg Curls on Leg Extension Machine;Machine;15 reps;3;17;15;reps;[]
202312191625;6;Hip Thrusts;Barbell;10 reps;1;20;15;reps;[]
202312191625;6;Hip Thrusts;Barbell;10 reps;2;20;15;reps;[]
202312191625;6;Hip Thrusts;Barbell;10 reps;3;20;15;reps;[]
202312181647;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;1;45;17;reps;[]
202312181647;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;2;45;17;reps;[]
202312181647;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;3;45;17;reps;[]
202312181647;2;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;1;80;15;reps;[]
202312181647;2;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;2;80;15;reps;[]
202312181647;2;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;3;80;15;reps;[]
202312181647;3;Rows with Wide Neutral Grip;Cable;12 reps;1;30;17;reps;[]
202312181647;3;Rows with Wide Neutral Grip;Cable;12 reps;2;35;15;reps;[]
202312181647;3;Rows with Wide Neutral Grip;Cable;12 reps;3;30;20;reps;[]
202312181647;4;Curls;EZ bar;12 reps;1;14;20;reps;[]
202312181647;4;Curls;EZ bar;12 reps;2;14;20;reps;[]
202312181647;4;Curls;EZ bar;12 reps;3;14;16;reps;[]
202312181647;5;Seated Curls;Dumbbells;12 reps;1;6;15;reps;[]
202312181647;5;Seated Curls;Dumbbells;12 reps;2;6;15;reps;[]
202312181647;5;Seated Curls;Dumbbells;12 reps;3;6;15;reps;[]
202312181647;6;Reverse Butterfly with Wide Grip;Machine;12 reps;1;15;20;reps;[]
202312181647;6;Reverse Butterfly with Wide Grip;Machine;12 reps;2;15;20;reps;[]
202312181647;6;Reverse Butterfly with Wide Grip;Machine;12 reps;3;20;15;reps;[]
202312181647;7;Pullovers;Cable;12 reps;1;30;15;reps;[]
202312181647;7;Pullovers;Cable;12 reps;2;30;15;reps;[]
202312181647;7;Pullovers;Cable;12 reps;3;25;20;reps;[]
202312181647;8;Kneeling Crunches;Cable;12 reps;1;15;20;reps;"""30kg ainda achei relativamente tranquilo. Começar com 35kg na próxima vez"""
202312181647;8;Kneeling Crunches;Cable;12 reps;2;20;20;reps;"""30kg ainda achei relativamente tranquilo. Começar com 35kg na próxima vez"""
202312181647;8;Kneeling Crunches;Cable;12 reps;3;30;20;reps;"""30kg ainda achei relativamente tranquilo. Começar com 35kg na próxima vez"""
202312131657;1;Bench Press;Dumbbells;12 reps;1;14;18;reps;"""Fiquei muito desajeitado com os pesos, comecei a falhar e fiquei com medo de me machucar"""
202312131657;1;Bench Press;Dumbbells;12 reps;2;14;18;reps;"""Fiquei muito desajeitado com os pesos, comecei a falhar e fiquei com medo de me machucar"""
202312131657;1;Bench Press;Dumbbells;12 reps;3;14;10;reps;"""Fiquei muito desajeitado com os pesos, comecei a falhar e fiquei com medo de me machucar"""
202312131657;2;Seated Shoulder Press;Dumbbells;12 reps;1;6;15;reps;"""Senti mais na coluna que no ombro na moral. No lado esquerdo, na costela"""
202312131657;2;Seated Shoulder Press;Dumbbells;12 reps;2;6;14;reps;"""Senti mais na coluna que no ombro na moral. No lado esquerdo, na costela"""
202312131657;2;Seated Shoulder Press;Dumbbells;12 reps;3;6;7;reps;"""Senti mais na coluna que no ombro na moral. No lado esquerdo, na costela"""
202312131657;3;Triceps Pushdowns;Cable;12 reps;1;25;15;reps;[]
202312131657;3;Triceps Pushdowns;Cable;12 reps;2;25;15;reps;[]
202312131657;3;Triceps Pushdowns;Cable;12 reps;3;30;15;reps;[]
202312131657;4;Butterfly with Close Grip;Machine;10 reps;1;30;15;reps;"""Aparelho não tem medidor de peso mas imagino que esteja por volta de 25, 30 msm"""
202312131657;4;Butterfly with Close Grip;Machine;10 reps;2;30;15;reps;"""Aparelho não tem medidor de peso mas imagino que esteja por volta de 25, 30 msm"""
202312131657;4;Butterfly with Close Grip;Machine;10 reps;3;30;9;reps;"""Aparelho não tem medidor de peso mas imagino que esteja por volta de 25, 30 msm"""
202312081118;1;Leg Press;Machine;15 reps;1;140;15;reps;[]
202312081118;1;Leg Press;Machine;15 reps;2;140;15;reps;[]
202312081118;1;Leg Press;Machine;15 reps;3;140;15;reps;[]
202312081118;2;Calf Raises on Leg Press;Machine;15 reps;1;100;15;reps;[]
202312081118;2;Calf Raises on Leg Press;Machine;15 reps;2;100;15;reps;[]
202312081118;2;Calf Raises on Leg Press;Machine;15 reps;3;100;17;reps;[]
202312081118;3;Hip Adduction;Machine;15 reps;1;35;15;reps;[]
202312081118;3;Hip Adduction;Machine;15 reps;2;35;15;reps;[]
202312081118;3;Hip Adduction;Machine;15 reps;3;35;18;reps;[]
202312081118;4;Hip Abduction;Machine;15 reps;1;35;15;reps;[]
202312081118;4;Hip Abduction;Machine;15 reps;2;35;15;reps;[]
202312081118;4;Hip Abduction;Machine;15 reps;3;35;15;reps;[]
202312081118;5;Leg Extensions;Machine;15 reps;1;50;15;reps;[]
202312081118;5;Leg Extensions;Machine;15 reps;2;50;15;reps;[]
202312081118;5;Leg Extensions;Machine;15 reps;3;45;15;reps;[]
202312081118;6;Leg Curls on Leg Extension Machine;Machine;15 reps;1;17;15;reps;[]
202312081118;6;Leg Curls on Leg Extension Machine;Machine;15 reps;2;17;15;reps;[]
202312081118;6;Leg Curls on Leg Extension Machine;Machine;15 reps;3;17;15;reps;[]
202312061609;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;1;45;17;reps;[]
202312061609;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;2;45;17;reps;[]
202312061609;1;Lat Pulldowns with Wide Overhand Grip;Cable;12 reps;3;45;17;reps;[]
202312061609;2;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;1;80;15;reps;"""Tive que trocar a ordem, coloquei a remada com polia antes. Senti mais dificuldade, tive que abaixar. Talvez seja também porque não lanchei antes de vir"""
202312061609;2;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;2;80;15;reps;"""Tive que trocar a ordem, coloquei a remada com polia antes. Senti mais dificuldade, tive que abaixar. Talvez seja também porque não lanchei antes de vir"""
202312061609;2;Chest-Supported Low Rows with Neutral Grip;Machine;12 reps;3;80;15;reps;"""Tive que trocar a ordem, coloquei a remada com polia antes. Senti mais dificuldade, tive que abaixar. Talvez seja também porque não lanchei antes de vir"""
202312061609;3;Rows with Wide Neutral Grip;Cable;12 reps;1;30;17;reps;[]
202312061609;3;Rows with Wide Neutral Grip;Cable;12 reps;2;30;17;reps;[]
202312061609;3;Rows with Wide Neutral Grip;Cable;12 reps;3;30;17;reps;[]
202312061609;4;Curls;EZ bar;12 reps;1;16;15;reps;"""Tive que aumentar o peso no primeiro set porque não tinha anilha sobrando pro peso que eu precisava"""
202312061609;4;Curls;EZ bar;12 reps;2;14;18;reps;"""Tive que aumentar o peso no primeiro set porque não tinha anilha sobrando pro peso que eu precisava"""
202312061609;4;Curls;EZ bar;12 reps;3;14;15;reps;"""Tive que aumentar o peso no primeiro set porque não tinha anilha sobrando pro peso que eu precisava"""
202312061609;5;Seated Curls;Dumbbells;12 reps;1;6;18;reps;"""Cansado pra caralho. Não de o músculo falhar, de falta de energia mesmo. Btf que faltou lanchar antes"""
202312061609;5;Seated Curls;Dumbbells;12 reps;2;6;15;reps;"""Cansado pra caralho. Não de o músculo falhar, de falta de energia mesmo. Btf que faltou lanchar antes"""
202312061609;5;Seated Curls;Dumbbells;12 reps;3;6;18;reps;"""Cansado pra caralho. Não de o músculo falhar, de falta de energia mesmo. Btf que faltou lanchar antes"""
202312061609;6;Reverse Butterfly with Wide Grip;Machine;12 reps;1;20;12;reps;[]
202312061609;6;Reverse Butterfly with Wide Grip;Machine;12 reps;2;15;15;reps;[]
202312061609;6;Reverse Butterfly with Wide Grip;Machine;12 reps;3;15;15;reps;[]
202312061609;7;Pullovers;Cable;12 reps;1;30;15;reps;"""Começou a me dar dor de cabeça e tipo baixar a pressão. Não terminei"""
202312061609;7;Pullovers;Cable;12 reps;2;0;15;reps;"""Começou a me dar dor de cabeça e tipo baixar a pressão. Não terminei"""
202312061609;7;Pullovers;Cable;12 reps;3;0;15;reps;"""Começou a me dar dor de cabeça e tipo baixar a pressão. Não terminei"""
202312041626;1;Bench Press;Barbell;12 reps;1;30;18;reps;[]
202312041626;1;Bench Press;Barbell;12 reps;2;30;18;reps;[]
202312041626;1;Bench Press;Barbell;12 reps;3;30;18;reps;[]
202312041626;2;Incline Bench Press;Barbell;12 reps;1;16;17;reps;"""Tentei ir até a Falha na última, cheguei em 25 e dei por satisfeito"""
202312041626;2;Incline Bench Press;Barbell;12 reps;2;16;17;reps;"""Tentei ir até a Falha na última, cheguei em 25 e dei por satisfeito"""
202312041626;2;Incline Bench Press;Barbell;12 reps;3;16;25;reps;"""Tentei ir até a Falha na última, cheguei em 25 e dei por satisfeito"""
202312041626;3;Seated Shoulder Press;Barbell;12 reps;1;12;18;reps;[]
202312041626;3;Seated Shoulder Press;Barbell;12 reps;2;12;18;reps;[]
202312041626;3;Seated Shoulder Press;Barbell;12 reps;3;12;18;reps;[]
202312041626;4;Butterfly with Wide Grip;Machine;12 reps;1;35;15;reps;[]
202312041626;4;Butterfly with Wide Grip;Machine;12 reps;2;35;15;reps;[]
202312041626;4;Butterfly with Wide Grip;Machine;12 reps;3;35;15;reps;[]
202312041626;5;Lateral Raises;Dumbbells;12 reps;1;5;15;reps;[]
202312041626;5;Lateral Raises;Dumbbells;12 reps;2;5;13;reps;[]
202312041626;5;Lateral Raises;Dumbbells;12 reps;3;4;15;reps;[]
202312041626;6;Russian Twists;Bodyweight;12 reps;1;+5;15;reps;[]
202312041626;6;Russian Twists;Bodyweight;12 reps;2;+5;15;reps;[]
202312041626;6;Russian Twists;Bodyweight;12 reps;3;+5;15;reps;[]
202312041626;7;Triceps Pushdowns;Cable;12 reps;1;25;15;reps;[]
202312041626;7;Triceps Pushdowns;Cable;12 reps;2;25;15;reps;[]
202312041626;7;Triceps Pushdowns;Cable;12 reps;3;25;15;reps;[]
202312041626;8;Triceps Pushdowns with Rope;Cable;12 reps;1;20;15;reps;[]
202312041626;8;Triceps Pushdowns with Rope;Cable;12 reps;2;20;15;reps;[]
202312041626;8;Triceps Pushdowns with Rope;Cable;12 reps;3;20;15;reps;[]
202311291214;1;Lat Pulldowns with Wide Overhand Grip;Cable;15 reps;1;45;17;reps;[]
202311291214;1;Lat Pulldowns with Wide Overhand Grip;Cable;15 reps;2;45;15;reps;[]
202311291214;1;Lat Pulldowns with Wide Overhand Grip;Cable;15 reps;3;45;15;reps;[]
202311291214;2;Chest-Supported Low Rows with Neutral Grip;Machine;15 reps;1;80;15;reps;[]
202311291214;2;Chest-Supported Low Rows with Neutral Grip;Machine;15 reps;2;80;15;reps;[]
202311291214;2;Chest-Supported Low Rows with Neutral Grip;Machine;15 reps;3;80;15;reps;[]
202311291214;3;Triceps Pushdowns;Cable;15 reps;1;25;17;reps;[]
202311291214;3;Triceps Pushdowns;Cable;15 reps;2;25;17;reps;[]
202311291214;3;Triceps Pushdowns;Cable;15 reps;3;25;20;reps;[]
202311291214;4;Curls;EZ bar;15 reps;1;14;17;reps;[]
202311291214;4;Curls;EZ bar;15 reps;2;14;17;reps;[]
202311291214;4;Curls;EZ bar;15 reps;3;14;20;reps;[]
202311291214;5;Rows with Wide Neutral Grip;Cable;15 reps;1;30;17;reps;[]
202311291214;5;Rows with Wide Neutral Grip;Cable;15 reps;2;30;17;reps;[]
202311291214;5;Rows with Wide Neutral Grip;Cable;15 reps;3;30;17;reps;[]
202311291214;6;Seated Curls;Dumbbells;15 reps;1;6;17;reps;[]
202311291214;6;Seated Curls;Dumbbells;15 reps;2;6;17;reps;[]
202311291214;6;Seated Curls;Dumbbells;15 reps;3;6;17;reps;[]
202311291214;7;Triceps Pushdowns with Rope;Cable;15 reps;1;20;20;reps;[]
202311291214;7;Triceps Pushdowns with Rope;Cable;15 reps;2;20;20;reps;[]
202311291214;7;Triceps Pushdowns with Rope;Cable;15 reps;3;20;17;reps;[]
202311291214;8;Pullovers;Cable;10 reps;1;25;15;reps;[]
202311291214;8;Pullovers;Cable;10 reps;2;25;20;reps;[]
202311291214;8;Pullovers;Cable;10 reps;3;30;14;reps;[]
202311271115;1;Bench Press;Barbell;15 reps;1;30;20;reps;[]
202311271115;1;Bench Press;Barbell;15 reps;2;30;18;reps;[]
202311271115;1;Bench Press;Barbell;15 reps;3;30;14;reps;[]
202311271115;2;Incline Bench Press;Barbell;15 reps;1;16;15;reps;[]
202311271115;2;Incline Bench Press;Barbell;15 reps;2;16;15;reps;[]
202311271115;2;Incline Bench Press;Barbell;15 reps;3;16;15;reps;[]
202311271115;3;Seated Shoulder Press;Barbell;15 reps;1;12;15;reps;[]
202311271115;3;Seated Shoulder Press;Barbell;15 reps;2;12;15;reps;[]
202311271115;3;Seated Shoulder Press;Barbell;15 reps;3;12;20;reps;[]
202311271115;4;Butterfly with Close Grip;Machine;15 reps;1;30;17;reps;"""Novamente, comecei a falhar na 9a rep da última série"""
202311271115;4;Butterfly with Close Grip;Machine;15 reps;2;30;15;reps;"""Novamente, comecei a falhar na 9a rep da última série"""
202311271115;4;Butterfly with Close Grip;Machine;15 reps;3;30;15;reps;"""Novamente, comecei a falhar na 9a rep da última série"""
202311271115;5;Lateral Raises;Dumbbells;15 reps;1;5;15;reps;[]
202311271115;5;Lateral Raises;Dumbbells;15 reps;2;5;15;reps;[]
202311271115;5;Lateral Raises;Dumbbells;15 reps;3;5;14;reps;[]
202311271115;6;Russian Twists;Bodyweight;15 reps;1;+5;15;reps;[]
202311271115;6;Russian Twists;Bodyweight;15 reps;2;+5;13;reps;[]
202311271115;6;Russian Twists;Bodyweight;15 reps;3;+5;13;reps;[]
202311241125;1;Leg Press;Machine;15 reps;1;136;15;reps;[]
202311241125;1;Leg Press;Machine;15 reps;2;136;15;reps;[]
202311241125;1;Leg Press;Machine;15 reps;3;136;16;reps;[]
202311241125;2;Calf Raises on Leg Press;Machine;15 reps;1;100;15;reps;[]
202311241125;2;Calf Raises on Leg Press;Machine;15 reps;2;100;15;reps;[]
202311241125;2;Calf Raises on Leg Press;Machine;15 reps;3;100;15;reps;[]
202311241125;3;Hip Adduction;Machine;15 reps;1;35;15;reps;[]
202311241125;3;Hip Adduction;Machine;15 reps;2;35;10;reps;[]
202311241125;3;Hip Adduction;Machine;15 reps;3;30;13;reps;[]
202311241125;4;Hip Abduction;Machine;15 reps;1;30;13;reps;"""Desisti. Cansado pra caralho, sem fôlego, músculos falhando"""
202311241125;4;Hip Abduction;Machine;15 reps;2;0;15;reps;"""Desisti. Cansado pra caralho, sem fôlego, músculos falhando"""
202311241125;4;Hip Abduction;Machine;15 reps;3;-;-;reps;"""Desisti. Cansado pra caralho, sem fôlego, músculos falhando"""
202311241125;5;Leg Extensions;Machine;15 reps;1;45;15;reps;"""Insisti de aumentar o peso pro segundo set, foi sofrido. N aguentei 15 no último. Ser humilde"""
202311241125;5;Leg Extensions;Machine;15 reps;2;50;15;reps;"""Insisti de aumentar o peso pro segundo set, foi sofrido. N aguentei 15 no último. Ser humilde"""
202311241125;5;Leg Extensions;Machine;15 reps;3;45;14;reps;"""Insisti de aumentar o peso pro segundo set, foi sofrido. N aguentei 15 no último. Ser humilde"""
202311241125;6;Leg Curls on Leg Extension Machine;Machine;15 reps;1;17;15;reps;"""Último set bem capanga. Senti a perna travar na 10a rep +-"""
202311241125;6;Leg Curls on Leg Extension Machine;Machine;15 reps;2;17;15;reps;"""Último set bem capanga. Senti a perna travar na 10a rep +-"""
202311241125;6;Leg Curls on Leg Extension Machine;Machine;15 reps;3;17;15;reps;"""Último set bem capanga. Senti a perna travar na 10a rep +-"""
202311221633;1;Lat Pulldowns with Wide Overhand Grip;Cable;15 reps;1;45;17;reps;[]
202311221633;1;Lat Pulldowns with Wide Overhand Grip;Cable;15 reps;2;45;17;reps;[]
202311221633;1;Lat Pulldowns with Wide Overhand Grip;Cable;15 reps;3;45;15;reps;[]
202311221633;2;Chest-Supported Low Rows with Neutral Grip;Machine;15 reps;1;80;15;reps;"""Tive que diminuir os pesos porque tava muito cansado. Essa máquina ficou ocupada um tempão, foi um dos últimos exercícios que fiz"""
202311221633;2;Chest-Supported Low Rows with Neutral Grip;Machine;15 reps;2;70;15;reps;"""Tive que diminuir os pesos porque tava muito cansado. Essa máquina ficou ocupada um tempão, foi um dos últimos exercícios que fiz"""
202311221633;2;Chest-Supported Low Rows with Neutral Grip;Machine;15 reps;3;60;15;reps;"""Tive que diminuir os pesos porque tava muito cansado. Essa máquina ficou ocupada um tempão, foi um dos últimos exercícios que fiz"""
202311221633;3;Triceps Pushdowns;Cable;15 reps;1;25;17;reps;[]
202311221633;3;Triceps Pushdowns;Cable;15 reps;2;25;17;reps;[]
202311221633;3;Triceps Pushdowns;Cable;15 reps;3;25;18;reps;[]
202311221633;4;Curls;EZ bar;15 reps;1;14;17;reps;[]
202311221633;4;Curls;EZ bar;15 reps;2;14;17;reps;[]
202311221633;4;Curls;EZ bar;15 reps;3;14;14;reps;[]
202311221633;5;Rows with Wide Neutral Grip;Cable;15 reps;1;30;15;reps;[]
202311221633;5;Rows with Wide Neutral Grip;Cable;15 reps;2;30;15;reps;[]
202311221633;5;Rows with Wide Neutral Grip;Cable;15 reps;3;30;15;reps;[]
202311221633;6;Curls;Dumbbells;15 reps;1;6;15;reps;[]
202311221633;6;Curls;Dumbbells;15 reps;2;6;15;reps;[]
202311221633;6;Curls;Dumbbells;15 reps;3;6;15;reps;[]
202311221633;7;Triceps Pushdowns with Rope;Cable;15 reps;1;20;17;reps;[]
202311221633;7;Triceps Pushdowns with Rope;Cable;15 reps;2;20;17;reps;[]
202311221633;7;Triceps Pushdowns with Rope;Cable;15 reps;3;20;17;reps;[]
202311211612;1;Bench Press;Barbell;15 reps;1;30;18;reps;[]
202311211612;1;Bench Press;Barbell;15 reps;2;30;18;reps;[]
202311211612;1;Bench Press;Barbell;15 reps;3;30;15;reps;[]
202311211612;2;Incline Bench Press;Barbell;15 reps;1;16;17;reps;[]
202311211612;2;Incline Bench Press;Barbell;15 reps;2;16;17;reps;[]
202311211612;2;Incline Bench Press;Barbell;15 reps;3;18;17;reps;[]
202311211612;3;Seated Shoulder Press;Barbell;15 reps;1;12;15;reps;[]
202311211612;3;Seated Shoulder Press;Barbell;15 reps;2;12;15;reps;[]
202311211612;3;Seated Shoulder Press;Barbell;15 reps;3;12;15;reps;[]
202311211612;4;Butterfly with Wide Grip;Machine;15 reps;1;30;15;reps;"""Mesmo abaixando pra 30 não consegui fazer perfeito o último set, quebrei a forma com 10 ou 11 reps"""
202311211612;4;Butterfly with Wide Grip;Machine;15 reps;2;30;15;reps;"""Mesmo abaixando pra 30 não consegui fazer perfeito o último set, quebrei a forma com 10 ou 11 reps"""
