
"PerGlu · Day 3 · Week 5 · Verão · Deload";"2024-10-30 16:32 h";"1:16 hr"
"6. Reverse Butterfly with Wide Grip · Machine · 12 reps";"Bluefit. Anotei diferente os pesos pra não bagunçar o histórico"
#;KG;REPS
1;25;10
2;25;10
3;25;10
"7. Seated Curls · Dumbbells · 12 reps";Bluefit
#;KG;REPS
1;9;12
2;9;12
3;9;15

"Peito Ombro Triceps · Day 1 · Week 1 · Padrão4 · Deload";"2024-01-26 10:50 h";"51 min"
"1. Bench Press · Barbell · 12 reps";"Pesou muito o peitoral esquerdo, não aguentei"
#;KG;REPS
1;40;12
2;40;12
3;40;9
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;28;10
2;28;10
3;28;12
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;20;10
2;20;8
3;20;12
"4. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;11
"5. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;45;10
2;45;10
3;45;12
"6. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;8;10
2;8;10
3;8;11
"7. Triceps Pushdowns with Rope · Cable · 12 reps"
#;KG;REPS
1;30;12
2;30;12
3;30;12

"Perna · Day 3 · Week 5 · Padrão4 · Deload";"2024-01-25 12:18 h";"48 min"
"1. Leg Press · Machine · 12 reps"
#;KG;REPS
1;174;12
2;174;12
3;174;12
"2. Calf Raises on Leg Press · Machine · 12 reps"
#;KG;REPS
1;134;12
2;134;12
3;134;15
"3. Leg Curls on Leg Extension Machine · Machine · 12 reps"
#;KG;REPS
1;22;10
2;22;10
3;22;10
"4. Hip Adduction · Machine · 12 reps"
#;KG;REPS
1;50;12
2;50;11
3;50;8
"5. Hip Abduction · Machine · 12 reps";"Juro por Deus que essa máquina tá ficando pior, cada vez que eu faço esse exercício ele fica mais difícil com o mesmo peso wtf"
#;KG;REPS
1;45;8
2;45;8
3;-;-

"Costas Bíceps · Day 2 · Week 5 · Padrão4 · Deload";"2024-01-24 12:48 h";"59 min"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;60;10
2;60;10
3;60;9
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;100;12
2;100;12
3;100;12
"3. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;45;12
2;45;12
3;45;10
"4. Pullovers · Cable · 12 reps"
#;KG;REPS
1;40;12
2;40;11
3;40;11
"5. Curls · EZ bar · 12 reps"
#;KG;REPS
1;22;8
2;22;10
3;22;12
"6. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;9;12
2;9;12
3;9;12
"7. Reverse Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;25;10
2;25;10
3;25;8
"8. Kneeling Crunches · Cable · 12 reps"
#;KG;REPS
1;60;8
2;60;8
3;60;12

"Peito Ombro Triceps · Day 1 · Week 5 · Padrão4 · Deload";"2024-01-23 10:59 h";"55 min"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;11
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;28;10
2;28;10
3;28;9
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;18;12
2;18;12
3;18;15
"4. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;40;12
2;40;10
3;40;8
"5. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;45;8
2;45;10
3;45;10
"6. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;8;8
2;8;8
3;8;11
"7. Triceps Pushdowns with Rope · Cable · 12 reps"
#;KG;REPS
1;30;10
2;30;10
3;30;12

"Perna · Day 3 · Week 4 · Padrão4 · Deload";"2024-01-22 14:12 h";"49 min"
"1. Leg Press · Machine · 12 reps"
#;KG;REPS
1;174;12
2;174;10
3;174;8
"2. Calf Raises on Leg Press · Machine · 12 reps"
#;KG;REPS
1;134;10
2;134;10
3;134;13
"3. Hip Adduction · Machine · 12 reps"
#;KG;REPS
1;50;8
2;50;8
3;50;11
"4. Hip Abduction · Machine · 12 reps"
#;KG;REPS
1;45;8
2;45;8
3;45;12
"5. Leg Curls on Leg Extension Machine · Machine · 12 reps"
#;KG;REPS
1;21;12
2;21;12
3;21;11
"6. Squats · Smith machine · 12 reps"
#;KG;REPS
1;28;5
2;18;6
3;12;10

"Costas Bíceps · Day 2 · Week 4 · Padrão4 · Deload";"2024-01-20 8:31 h";"1:02 hr"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;55;12
2;55;12
3;55;15
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;100;12
2;100;12
3;100;12
"3. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;45;12
2;45;10
3;45;12
"4. Curls · EZ bar · 12 reps"
#;KG;REPS
1;20;12
2;20;12
3;20;12
"5. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;9;10
2;9;10
3;9;11
"6. Pullovers · Cable · 12 reps"
#;KG;REPS
1;40;10
2;40;10
3;40;10
"7. Reverse Butterfly with Wide Grip · Machine · 12 reps";"Ombro esquerdo foi quase perfeito, senti puxar só um cadinho"
#;KG;REPS
1;25;8
2;25;8
3;25;12
"8. Kneeling Crunches · Cable · 12 reps"
#;KG;REPS
1;55;12
2;55;12
3;55;15

"Peito Ombro Triceps · Day 1 · Week 4 · Padrão4 · Deload";"2024-01-19 11:25 h";"58 min"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;40;10
2;40;10
3;40;12
"2. Incline Bench Press · Barbell · 12 reps";"Embora não fosse o dia, aumentei porque tava faltando anilha pra por o peso certo de hoje"
#;KG;REPS
1;28;10
2;28;10
3;28;10
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;18;12
2;18;12
3;18;12
"4. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;40;10
2;40;10
3;40;10
"5. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;42;12
2;42;12
3;42;11
"6. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;7;12
2;7;12
3;7;15
"7. Triceps Pushdowns with Rope · Cable · 12 reps"
#;KG;REPS
1;30;8
2;30;8
3;30;12

"Perna · Day 3 · Week 3 · Padrão4 · Deload";"2024-01-18 11:19 h";"40 min"
"1. Hip Adduction · Machine · 12 reps"
#;KG;REPS
1;45;12
2;45;12
3;45;15
"2. Hip Abduction · Machine · 12 reps"
#;KG;REPS
1;45;8
2;45;8
3;45;8
"3. Leg Press · Machine · 12 reps";"Na última eu já não tava aguentando mais, resolvi não forçar"
#;KG;REPS
1;174;12
2;174;12
3;174;10
"4. Calf Raises on Leg Press · Machine · 12 reps"
#;KG;REPS
1;130;12
2;130;12
3;130;15
"5. Leg Curls on Leg Extension Machine · Machine · 12 reps";"Na última eu aguentei 10 na esquerda mas só 8 na direita"
#;KG;REPS
1;21;12
2;21;11
3;21;8

"Costas Bíceps · Day 2 · Week 3 · Padrão4 · Deload";"2024-01-17 16:57 h";"1 hr"
"1. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;100;12
2;100;12
3;100;12
"2. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps";"Consegui menos que a última. Talvez pq já acordei cansado e se pá meio doente, talvez pq mudei a ordem"
#;KG;REPS
1;55;12
2;55;10
3;55;8
"3. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;45;10
2;45;10
3;45;11
"4. Curls · EZ bar · 12 reps"
#;KG;REPS
1;20;10
2;20;10
3;20;10
"5. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;9;8
2;9;8
3;9;12
"6. Pullovers · Cable · 12 reps"
#;KG;REPS
1;40;10
2;40;10
3;40;10
"7. Kneeling Crunches · Cable · 12 reps"
#;KG;REPS
1;60;10
2;60;10
3;55;12
"8. Reverse Butterfly with Wide Grip · Machine · 12 reps";"Senti um pouco o ombro esquerdo"
#;KG;REPS
1;25;8
2;25;8
3;25;8

"Peito Ombro Triceps · Day 1 · Week 3 · Padrão4 · Deload";"2024-01-16 12:17 h";"55 min"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;38;12
2;38;12
3;38;15
"2. Incline Bench Press · Barbell · 12 reps";"Acho que eu tava fazendo muito deitado. Ajustei o ângulo e senti mais difícil hoje"
#;KG;REPS
1;26;12
2;26;12
3;26;12
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;18;10
2;18;10
3;18;12
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;42;12
2;42;11
3;42;8
"5. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;40;8
2;40;8
3;40;8
"6. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;7;10
2;7;10
3;7;11
"7. Triceps Pushdowns with Rope · Cable · 12 reps"
#;KG;REPS
1;25;12
2;25;12
3;25;13

"Perna · Day 3 · Week 2 · Padrão4 · Deload";"2024-01-15 16:29 h";"1:05 hr"
"1. Leg Press · Machine · 12 reps"
#;KG;REPS
1;174;12
2;174;12
3;174;12
"2. Calf Raises on Leg Press · Machine · 12 reps"
#;KG;REPS
1;130;10
2;130;11
3;130;10
"3. Hip Adduction · Machine · 12 reps"
#;KG;REPS
1;45;12
2;45;12
3;45;10
"4. Hip Abduction · Machine · 12 reps";"Ajustei a distância de novo, tava com o banco muito pra frente eu acho. Dificultou pacarai"
#;KG;REPS
1;40;12
2;40;12
3;40;15
"5. Squats · Barbell · 12 reps"
#;KG;REPS
1;28;10
2;28;10
3;28;10
"6. Leg Curls on Leg Extension Machine · Machine · 12 reps";"Fiz o agachamento antes, desgastou. Quebrei a forma nas 3 últimas reps"
#;KG;REPS
1;21;10
2;21;10
3;-;-

"Costas Bíceps · Day 2 · Week 2 · Padrão4 · Deload";"2024-01-13 8:08 h";"58 min"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;55;10
2;55;10
3;55;12
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;98;12
2;98;12
3;98;12
"3. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;45;8
2;45;8
3;45;13
"4. Curls · EZ bar · 12 reps";"Botei o peso errado no começo, tive que corrigir na última"
#;KG;REPS
1;18;10
2;18;12
3;20;12
"5. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;8;12
2;8;12
3;8;15
"6. Pullovers · Cable · 12 reps"
#;KG;REPS
1;40;8
2;40;8
3;40;11
"7. Reverse Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;20;12
2;20;12
3;20;15
"8. Kneeling Crunches · Cable · 12 reps";"Aguentei menos que da última vez, talvez porque aumentei meu ROM"
#;KG;REPS
1;60;12
2;60;12
3;-;-

"Peito Ombro Triceps · Day 1 · Week 2 · Padrão4 · Deload";"2024-01-12 10:31 h";"1 hr"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;38;12
2;38;12
3;38;12
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;26;10
2;26;10
3;26;12
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;16;12
2;16;12
3;16;15
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;41,5;12
2;41,5;12
3;41,5;9
"5. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;35;12
2;35;12
3;35;15
"6. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;7;8
2;7;8
3;7;11
"7. Triceps Pushdowns with Rope · Cable · 12 reps"
#;KG;REPS
1;25;12
2;25;12
3;25;13
"8. Russian Twists · Bodyweight · 12 reps"
#;KG;REPS
1;+8;12
2;+8;12
3;+8;10

"Perna · Day 3 · Week 1 · Padrão4 · Deload";"2024-01-11 9:10 h";"39 min"
"1. Leg Press · Machine · 12 reps";"Emendar depois do treino de bike foi foda, n vou conseguir aumentar e se pá nem manter"
#;KG;REPS
1;174;12
2;174;10
3;174;10
"2. Calf Raises on Leg Press · Machine · 12 reps"
#;KG;REPS
1;124;12
2;124;12
3;124;15
"3. Hip Adduction · Machine · 12 reps"
#;KG;REPS
1;45;10
2;45;10
3;45;14
"4. Hip Abduction · Machine · 12 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;13
"5. Leg Curls on Leg Extension Machine · Machine · 12 reps"
#;KG;REPS
1;21;10
2;21;10
3;21;9

"Costas Bíceps · Day 2 · Week 1 · Padrão4 · Deload";"2024-01-10 12:28 h";"1:03 hr"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;55;8
2;55;8
3;55;14
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;94;10
2;94;10
3;94;12
"3. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;15
"4. Curls · EZ bar · 12 reps";"Não tava bem na hora mas resolvi aumentar mesmo assim"
#;KG;REPS
1;20;8
2;20;8
3;20;12
"5. Pullovers · Cable · 12 reps"
#;KG;REPS
1;35;12
2;35;12
3;35;15
"6. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;8;10
2;8;10
3;8;15
"7. Reverse Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;20;12
2;20;12
3;20;12
"8. Kneeling Crunches · Cable · 12 reps"
#;KG;REPS
1;60;12
2;60;12
3;60;12

"Peito Ombro Triceps · Day 1 · Week 1 · Padrão4 · Deload";"2024-01-09 10:57 h";"1:02 hr"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;38;10
2;38;10
3;38;12
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;24;12
2;24;12
3;24;15
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;16;12
2;16;12
3;16;14
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;42;12
2;42;9
3;42;8
"5. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;35;12
2;35;12
3;35;13
"6. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;6;12
2;6;12
3;6;15
"7. Triceps Pushdowns with Rope · Cable · 10 reps";"Muito cansado do resto, começou a travar"
#;KG;REPS
1;25;12
2;25;12
3;25;11
"8. Russian Twists · Bodyweight · 12 reps"
#;KG;REPS
1;+8;12
2;+8;10
3;+8;10

"Perna · Day 3 · Week 5 · Padrão3 · Deload";"2024-01-08 12:35 h";"45 min"
"1. Hip Adduction · Machine · 15 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;17
"2. Hip Abduction · Machine · 15 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;12
"3. Leg Press · Machine · 15 reps"
#;KG;REPS
1;180;10
2;174;12
3;174;12
"4. Calf Raises on Leg Press · Machine · 15 reps"
#;KG;REPS
1;124;12
2;124;12
3;124;12
"5. Leg Curls on Leg Extension Machine · Machine · 15 reps"
#;KG;REPS
1;20;12
2;20;12
3;20;12

"Costas Bíceps · Day 2 · Week 5 · Padrão3 · Deload";"2024-01-06 9:57 h";"1:03 hr"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;50;12
2;50;12
3;50;16
"2. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;12
"3. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;90;12
2;90;12
3;90;15
"4. Curls · EZ bar · 12 reps"
#;KG;REPS
1;18;12
2;18;12
3;18;10
"5. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;7;12
2;7;12
3;7;17
"6. Pullovers · Cable · 12 reps";"Único exercício de hoje que eu decidi aumentar as reps"
#;KG;REPS
1;35;12
2;35;12
3;35;10
"7. Kneeling Crunches · Cable · 12 reps"
#;KG;REPS
1;60;10
2;60;10
3;60;12
"8. Incline Reverse Flys · Dumbbells · 12 reps"
#;KG;REPS
1;5;12
2;4;12
3;4;14

"Peito Ombro Triceps · Day 1 · Week 5 · Padrão3 · Deload";"2024-01-05 11:58 h";"1:05 hr"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;36;12
2;36;12
3;36;12
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;24;12
2;24;12
3;24;12
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;16;12
2;16;12
3;16;12
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;11
"5. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;35;12
2;35;12
3;35;11
"6. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;6;12
2;6;12
3;6;13
"7. Triceps Pushdowns with Rope · Cable · 10 reps"
#;KG;REPS
1;25;12
2;25;12
3;25;11
"8. Russian Twists · Bodyweight · 12 reps"
#;KG;REPS
1;+8;10
2;+8;10
3;+8;10

"Perna · Day 3 · Week 4 · Padrão3 · Deload";"2024-01-04 11:50 h";"46 min"
"1. Leg Press · Machine · 15 reps"
#;KG;REPS
1;170;12
2;170;12
3;170;15
"2. Calf Raises on Leg Press · Machine · 15 reps"
#;KG;REPS
1;120;12
2;120;12
3;120;15
"3. Hip Adduction · Machine · 15 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;10
"4. Hip Abduction · Machine · 15 reps";"Juro que eu acho que essa máquina tá ficando pior. Porém, depois que ajustei a distância da cadeira ficou mais fácil"
#;KG;REPS
1;40;10
2;40;8
3;40;12
"5. Leg Curls on Leg Extension Machine · Machine · 15 reps"
#;KG;REPS
1;20;12
2;20;11
3;20;10

"Costas Bíceps · Day 2 · Week 4 · Padrão3 · Deload";"2024-01-03 17:46 h";"1:01 hr"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;50;12
2;50;12
3;50;16
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;90;12
2;90;12
3;90;15
"3. Curls · EZ bar · 12 reps"
#;KG;REPS
1;18;12
2;18;12
3;18;10
"4. Pullovers · Cable · 12 reps"
#;KG;REPS
1;35;10
2;35;10
3;35;12
"5. Kneeling Crunches · Cable · 12 reps"
#;KG;REPS
1;60;15
2;60;10
3;55;8
"6. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;12
"7. Reverse Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;20;12
2;20;10
3;20;10
"8. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;7;12
2;7;12
3;7;17

"Peito Ombro Triceps · Day 1 · Week 4 · Padrão3 · Deload";"2023-12-30 8:15 h";"59 min"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;36;10
2;36;10
3;36;10
"2. Incline Bench Press · Barbell · 12 reps";"Acho que eu aguento mais peso nisso aqui. Aumentar na próxima vez"
#;KG;REPS
1;20;10
2;20;10
3;20;20
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;16;8
2;16;8
3;16;16
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;40;10
2;40;10
3;40;12
"5. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;35;10
2;35;10
3;35;13
"6. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;6;10
2;6;10
3;6;15
"7. Triceps Pushdowns with Rope · Cable · 10 reps"
#;KG;REPS
1;25;10
2;25;10
3;25;11
"8. Russian Twists · Bodyweight · 12 reps";"Senti muito o tendão da coxa com o quadril e parei antes"
#;KG;REPS
1;+10;10
2;+10;10
3;+10;7

"Perna · Day 3 · Week 3 · Padrão3 · Deload";"2023-12-27 11:43 h";"45 min"
"1. Leg Press · Machine · 15 reps"
#;KG;REPS
1;160;15
2;170;12
3;174;10
"2. Calf Raises on Leg Press · Machine · 15 reps"
#;KG;REPS
1;120;10
2;120;12
3;120;13
"3. Hip Adduction · Machine · 15 reps"
#;KG;REPS
1;40;10
2;40;10
3;40;13
"4. Hip Abduction · Machine · 15 reps"
#;KG;REPS
1;40;10
2;40;9
3;40;10
"5. Leg Curls on Leg Extension Machine · Machine · 15 reps"
#;KG;REPS
1;20;10
2;20;10
3;20;10
"6. Hip Thrusts · Barbell · 10 reps";"Manter o peso pq da última vez tive umas dores à noite e talvez tenha sido desse exercício. Senti um pouco de pressão na coluna e achei melhor parar"
#;KG;REPS
1;20;10
2;0;15
3;0;15

"Costas Bíceps · Day 2 · Week 3 · Padrão3 · Deload";"2023-12-26 12:09 h";"1:03 hr"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;50;10
2;50;10
3;50;15
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;90;10
2;90;10
3;90;15
"3. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;40;10
2;40;10
3;40;10
"4. Curls · Barbell · 12 reps"
#;KG;REPS
1;18;10
2;18;10
3;18;8
"5. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;7;8
2;7;8
3;7;13
"6. Pullovers · Cable · 12 reps"
#;KG;REPS
1;35;8
2;35;12
3;35;11
"7. Reverse Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;20;8
2;20;10
3;20;10
"8. Kneeling Crunches · Cable · 12 reps"
#;KG;REPS
1;40;15
2;45;15
3;55;15

"Peito Ombro Triceps · Day 1 · Week 3 · Padrão3 · Deload";"2023-12-21 11:46 h";"1:16 hr"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;30;18
2;30;18
3;30;18
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;16;20
2;18;15
3;18;15
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;12;18
2;12;18
3;12;18
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;35;17
2;35;15
3;35;14
"5. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;5;15
2;5;14
3;5;14
"6. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;30;15
2;30;15
3;30;15
"7. Russian Twists · Bodyweight · 12 reps"
#;KG;REPS
1;+5;17
2;+5;17
3;+5;17
"8. Triceps Pushdowns with Rope · Cable · 10 reps"
#;KG;REPS
1;20;15
2;20;15
3;20;15

"Perna · Day 3 · Week 2 · Padrão3 · Deload";"2023-12-19 16:25 h";"1 hr"
"1. Leg Press · Machine · 15 reps";"Sem saber, fiz com 5kg a mais"
#;KG;REPS
1;151;15
2;151;15
3;151;15
"2. Calf Raises on Leg Press · Machine · 15 reps"
#;KG;REPS
1;100;17
2;100;17
3;100;17
"3. Hip Adduction · Machine · 15 reps"
#;KG;REPS
1;35;17
2;35;17
3;35;17
"4. Hip Abduction · Machine · 15 reps"
#;KG;REPS
1;35;16
2;35;16
3;35;17
"5. Leg Curls on Leg Extension Machine · Machine · 15 reps"
#;KG;REPS
1;17;17
2;17;15
3;17;15
"6. Hip Thrusts · Barbell · 10 reps"
#;KG;REPS
1;20;15
2;20;15
3;20;15

"Costas Bíceps · Day 2 · Week 2 · Padrão3 · Deload";"2023-12-18 16:47 h";"1:08 hr"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;45;17
2;45;17
3;45;17
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;80;15
2;80;15
3;80;15
"3. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;30;17
2;35;15
3;30;20
"4. Curls · EZ bar · 12 reps"
#;KG;REPS
1;14;20
2;14;20
3;14;16
"5. Seated Curls · Dumbbells · 12 reps"
#;KG;REPS
1;6;15
2;6;15
3;6;15
"6. Reverse Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;15;20
2;15;20
3;20;15
"7. Pullovers · Cable · 12 reps"
#;KG;REPS
1;30;15
2;30;15
3;25;20
"8. Kneeling Crunches · Cable · 12 reps";"30kg ainda achei relativamente tranquilo. Começar com 35kg na próxima vez"
#;KG;REPS
1;15;20
2;20;20
3;30;20

"Peito Ombro Triceps · Day 1 · Week 2 · Padrão3 · Deload";"2023-12-13 16:57 h";"44 min"
"1. Bench Press · Dumbbells · 12 reps";"Fiquei muito desajeitado com os pesos, comecei a falhar e fiquei com medo de me machucar"
#;KG;REPS
1;14;18
2;14;18
3;14;10
"2. Seated Shoulder Press · Dumbbells · 12 reps";"Senti mais na coluna que no ombro na moral. No lado esquerdo, na costela"
#;KG;REPS
1;6;15
2;6;14
3;6;7
"3. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;25;15
2;25;15
3;30;15
"4. Butterfly with Close Grip · Machine · 10 reps";"Aparelho não tem medidor de peso mas imagino que esteja por volta de 25, 30 msm"
#;KG;REPS
1;30;15
2;30;15
3;30;9

"Perna · Day 3 · Week 1 · Padrão3 · Deload";"2023-12-08 11:18 h";"44 min"
"1. Leg Press · Machine · 15 reps"
#;KG;REPS
1;140;15
2;140;15
3;140;15
"2. Calf Raises on Leg Press · Machine · 15 reps"
#;KG;REPS
1;100;15
2;100;15
3;100;17
"3. Hip Adduction · Machine · 15 reps"
#;KG;REPS
1;35;15
2;35;15
3;35;18
"4. Hip Abduction · Machine · 15 reps"
#;KG;REPS
1;35;15
2;35;15
3;35;15
"5. Leg Extensions · Machine · 15 reps"
#;KG;REPS
1;50;15
2;50;15
3;45;15
"6. Leg Curls on Leg Extension Machine · Machine · 15 reps"
#;KG;REPS
1;17;15
2;17;15
3;17;15

"Costas Bíceps · Day 2 · Week 1 · Padrão3 · Deload";"2023-12-06 16:09 h";"59 min"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;45;17
2;45;17
3;45;17
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps";"Tive que trocar a ordem, coloquei a remada com polia antes. Senti mais dificuldade, tive que abaixar. Talvez seja também porque não lanchei antes de vir"
#;KG;REPS
1;80;15
2;80;15
3;80;15
"3. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;30;17
2;30;17
3;30;17
"4. Curls · EZ bar · 12 reps";"Tive que aumentar o peso no primeiro set porque não tinha anilha sobrando pro peso que eu precisava"
#;KG;REPS
1;16;15
2;14;18
3;14;15
"5. Seated Curls · Dumbbells · 12 reps";"Cansado pra caralho. Não de o músculo falhar, de falta de energia mesmo. Btf que faltou lanchar antes"
#;KG;REPS
1;6;18
2;6;15
3;6;18
"6. Reverse Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;20;12
2;15;15
3;15;15
"7. Pullovers · Cable · 12 reps";"Começou a me dar dor de cabeça e tipo baixar a pressão. Não terminei"
#;KG;REPS
1;30;15
2;0;15
3;0;15

"Peito Ombro Triceps · Day 1 · Week 1 · Padrão3 · Deload";"2023-12-04 16:26 h";"1:01 hr"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;30;18
2;30;18
3;30;18
"2. Incline Bench Press · Barbell · 12 reps";"Tentei ir até a Falha na última, cheguei em 25 e dei por satisfeito"
#;KG;REPS
1;16;17
2;16;17
3;16;25
